id,created_at,text
1001930906976817152,2018-05-30 20:58:37,"BREAKING: Warren Buffett tells CNBC that Berkshire Hathaway ""had discussions with Uber"" after report said his compa https://t.co/0UTGzXVLz9"
1001920178907643905,2018-05-30 20:16:00,"Billionaire Warren Buffett proposed investing $3B in Uber earlier this year, but talks fell apart - report 
https://t.co/wk8rKYSSqC"
1001896699768573959,2018-05-30 18:42:42,JUST IN: Federal Reserve proposes to revise the Volcker Rule to apply to financial firms based on their trading act https://t.co/uEydvbVIJa
1001886766943670272,2018-05-30 18:03:14,"Fed’s Beige Book: Moderate growth in most regions, labor market tight across the country https://t.co/o3OJHf4c5L"
1001861401445634048,2018-05-30 16:22:26,"Tesla shares touch session high after Consumer Reports revises report on the company's Model 3, now says they recom https://t.co/WvfbrAKGpn"
1001849879231115264,2018-05-30 15:36:39,JUST IN: President Trump responds to Walt Disney CEO Bob Iger and former Obama aide Valerie Jarrett after Roseanne https://t.co/D7kuUYIKpT
1001820622857654272,2018-05-30 13:40:24,"BREAKING: Allergan to sell women's health and infectious disease units after strategic review – sources 
https://t.co/JZYSf2MNJq"
1001818387905949697,2018-05-30 13:31:31,Dow jumps 160 points at open as Italy's credit concerns ease https://t.co/TluDS67QIK https://t.co/R6XKossBxM
1001803355327524864,2018-05-30 12:31:47,"BREAKING: First-quarter US GDP revised to 2.2%, vs 2.3% growth expected https://t.co/DaoNn3ebei"
1001799427164725248,2018-05-30 12:16:10,"Private payrolls grow by 178,000 in May, vs 190,000 new jobs expected: ADP https://t.co/dWckZ0Akko"
1001556913614741504,2018-05-29 20:12:30,"Salesforce revenue beats: $3.01 billion, vs. $2.95 billion expected; company reports $0.74 adjusted EPS https://t.co/r9Mq1HhKvP"
1001554362009903105,2018-05-29 20:02:22,"Dow ends lower by nearly 400 points after Morgan Stanley, JPMorgan lead bank stock tumble https://t.co/Bpl38EW7eE https://t.co/2m19DlgioP"
1001537053908176896,2018-05-29 18:53:35,"BREAKING: Dow falls more than 2%, or more than 500 points, to session low as worries about Italy and Spain ripple t https://t.co/xwfGvCy9oU"
1001532761679781888,2018-05-29 18:36:32,"MORE: Walt Disney chairman &amp; CEO Iger tells CNBC's @DavidFaber that what is morally right can't be debated, which i https://t.co/elz51Y7Bp2"
1001526639128432641,2018-05-29 18:12:12,"Robert Iger, chairman and chief executive of The Walt Disney Company, on the cancellation of 'Roseanne' on the comp https://t.co/B4uA7zTv5P"
1001520993993678848,2018-05-29 17:49:46,"BREAKING: ABC says it has cancelled the 'Roseanne' show after the star's ""abhorrent, repugnant"" tweets  https://t.co/b6JagwYsgX"
1001494176326963200,2018-05-29 16:03:13,"Dow tumbles more than 420 points, or 1.7%, as political turmoil in Italy and Spain unsettles euro zone https://t.co/yIbNagmr7P"
1001493586033233920,2018-05-29 16:00:52,"BREAKING: Bayer will sell BASF $9 billion in agriculture assets to allow Monsanto purchase, marking biggest ever an https://t.co/S7XCGtFSYQ"
1001489744663105538,2018-05-29 15:45:36,"White House says Singapore summit with Kim Jong Un is 'expected,' just days after Trump canceled it https://t.co/EAKSn4ujal"
1001489000656498688,2018-05-29 15:42:39,"Dow at session low, off more than 340 points or nearly 1.4% https://t.co/Bpl38EW7eE https://t.co/RI3bnyRxbm"
1001459075102670849,2018-05-29 13:43:44,NEW: The Walt Disney Company is lining up financing in case Twenty-First Century Fox’s board demands cash as part o https://t.co/z9laRtTD2U
1001456417897885696,2018-05-29 13:33:10,"Dow drops more than 200 points at open as Italy worries unsettle eurozone
https://t.co/Bpl38EW7eE https://t.co/2msL08fQPg"
1000385253826064384,2018-05-26 14:36:45,JUST IN: Statement from White House Press Secretary Sanders on possible Trump/Kim summit — “The White House pre-adv https://t.co/uMeh2xVksu
1000105785496690688,2018-05-25 20:06:14,"JUST IN: SoulCycle pulls planned IPO due to ""market conditions"" - SEC filing 

https://t.co/jn8limUSe7"
1000049826095157248,2018-05-25 16:23:53,"JUST IN: Trump admin. tells Congress that it has an agreement to save ZTE, which could open door to China trade tal https://t.co/V3YnNERCoe"
1000010925485805569,2018-05-25 13:49:18,"LATEST: Disgraced Hollywood mogul Harvey Weinstein arraigned on rape &amp; sexual assault charges, posts $1M bail, turn https://t.co/iVWdOZtyzT"
1000007464752963586,2018-05-25 13:35:33,"Stocks open lower as Wall Street juggles solid earnings, geopolitical fears https://t.co/nOT7h6iCDV https://t.co/K5hnuN7HiA"
1000005098406400001,2018-05-25 13:26:09,"BREAKING: Trump says dialogue with North Korea has reopened and 'we're talking to them now' 
https://t.co/7UK5quHsuk"
1000003774008774662,2018-05-25 13:20:53,"Fed chief Powell: We're still assessing 'efficiency' of banking reforms
https://t.co/mtZUehAUI6 https://t.co/VXntv4conn"
1000001617360556032,2018-05-25 13:12:19,Herbalife shares slide more than 7% after Carl Icahn reduces stake in the company through a tender offer. https://t.co/weY4bpUQUy
999998684283719681,2018-05-25 13:00:40,Update: Weinstein arrives at Manhattan court house after processing at the NYPD's 1st precinct. https://t.co/pKXuDF663a
999997761649967112,2018-05-25 12:57:00,BREAKING: Harvey Weinstein leaves NYPD precinct in custody. https://t.co/HASaN550xz
999995765186547714,2018-05-25 12:49:04,BREAKING: Fiat Chrysler recalls 4.8 million vehicles https://t.co/i1fOm0Jafy
999976808601698304,2018-05-25 11:33:44,BREAKING: Disgraced Hollywood mogul Harvey Weinstein arrives at the NYPD precinct to turn himself in on sex assault https://t.co/CP45jwFZCK
999733132952854529,2018-05-24 19:25:27,"BREAKING: Harvey Weinstein expected to be charged and will turn himself into New York authorities tomorrow, a sourc https://t.co/yQH7HncB9g"
999725324937170944,2018-05-24 18:54:26,"Deutsche Bank shareholders vote to back chairman Achleitner - Reuters, DJ

https://t.co/QPrwouAAgT"
999704987897909248,2018-05-24 17:33:37,"JUST IN: United Continental says it has reached a ""resolution"" with the owner of a dog that died in an overhead bin https://t.co/QJf6k9G1OV"
999703766197731328,2018-05-24 17:28:46,Market Check: Nasdaq turns positive as stocks make up earlier losses from North Korea worries https://t.co/YhpqLaahqw
999696187358875648,2018-05-24 16:58:39,"JUST IN: President Trump, in the Oval Office with Sylvester Stallone, announces he is issuing a full pardon for box https://t.co/dqYhufzw24"
999690492030935041,2018-05-24 16:36:01,"JUST IN: South Korea's President Moon says ""we are perplexed and deeply regret"" the cancellation of the Trump/Kim s https://t.co/aXyzUHOudK"
999685280796995584,2018-05-24 16:15:18,Trump signs the biggest rollback of bank rules since the financial crisis https://t.co/rr1kmOwDEL
999682603224625152,2018-05-24 16:04:40,"Trump says US military 'is ready if necessary' after Kim Jong Un summit cancellation

https://t.co/gxtsv8wgWj"
999665668785045504,2018-05-24 14:57:22,"Dow falls more than 270 points, S&amp;P and Nasdaq nearing 1% declines, after Trump calls off summit with Kim Jong Un https://t.co/Q0U0c7OLhr"
999648928609038337,2018-05-24 13:50:51,Dow falls nearly 120 points after Trump sends letter to North Korea's leader calling off the upcoming Singapore sum https://t.co/asuRLngYTW
999647678509264901,2018-05-24 13:45:53,BREAKING: President Trump calls off Singapore summit with North Korea's Kim Jong Un https://t.co/3IvDPVjQye https://t.co/f0YwIfexja
999647393233756160,2018-05-24 13:44:45,"BREAKING: President Trump calls off Singapore summit with North Korea's Kim Jong Un 

https://t.co/jn8limUSe7"
999645363970740225,2018-05-24 13:36:41,Stocks open lower amid US trade tensions https://t.co/70NySZHnRq https://t.co/SNoEQalFhe
999642817466109952,2018-05-24 13:26:34,"NEW: General Electric doesn't plan to cut dividend again, sources tell CNBC. https://t.co/FTdpFaVjfT"
999628895090552832,2018-05-24 12:31:15,"US weekly jobless claims total 234,000, vs 220,000 expected https://t.co/clgYXxVhMX"
999447103238737921,2018-05-24 00:28:52,"BREAKING: After Trump request, Secretary of Commerce says the department is initiating an investigation of foreign https://t.co/8R0GIHdRXt"
999442271614455808,2018-05-24 00:09:40,BREAKING: Trump announces that he has instructed the Commerce Secretary “to consider initiating a Section 232 inves https://t.co/eiAFsNUG7m
999394227011444736,2018-05-23 20:58:46,"BREAKING: Activist investor Chris Hohn, who owns 7.4% of Fox, says he would back cash bid by Comcast for Twenty-Fir https://t.co/XsQogVaajk"
999388267605786624,2018-05-23 20:35:05,"BREAKING: Uber posts big sales jump in first quarter, boosts valuation to $62 billion
https://t.co/QKvAIKO0PQ"
999385568156012544,2018-05-23 20:24:21,BREAKING: Trump administration considers new tariffs on imported vehicles - Dow Jones https://t.co/YpJBYTofpG
999374652114898944,2018-05-23 19:40:59,JUST IN: Jana Partners spokesperson tells CNBC it does not own a single share of Casey's General after a report sen https://t.co/Z0cPzTmA4I
999363726833782784,2018-05-23 18:57:34,EXCLUSIVE: Goldman Sachs made $200M in profit on one day this Feb. as calm in stock markets was shattered with a hi https://t.co/NGSsRDUBzZ
999349524320653312,2018-05-23 18:01:08,BREAKING: Fed indicates it will let inflation run above 2 percent goal for 'temporary period' https://t.co/BeusuieweW
999335571565744128,2018-05-23 17:05:41,"Trump can't block Twitter followers, federal judge says
https://t.co/D6m7c2zNCP"
999334842616700928,2018-05-23 17:02:47,Full story: Apple is giving a $50 credit to iPhone 6 and newer owners who replaced battery out of warranty https://t.co/YTvSgDcKgZ
999324620288352256,2018-05-23 16:22:10,"Full story: Bill Ackman's Pershing Square builds a roughly $1B stake in Lowe's - Dow Jones 

https://t.co/LLq0CnK8hk"
999322909452750848,2018-05-23 16:15:22,"JUST IN: Bill Ackman's Pershing Square builds a roughly $1B stake in Lowe's, supports incoming CEO Marvin Ellison - https://t.co/gFS0wMWGWa"
999316889032691712,2018-05-23 15:51:27,JUST IN: Apple says it will offer a $50 credit to customers who paid for battery replacements on iPhone 6 or later https://t.co/x3pPJ0Eem5
999299518398189568,2018-05-23 14:42:25,"Oil prices sink as US crude stockpiles surge by 5.8 million barrels, gasoline stocks also rise https://t.co/3VvDyf8yof"
999281980876447745,2018-05-23 13:32:44,"Stocks open lower amid Target earnings miss, China trade worries https://t.co/yruoNEMyCH https://t.co/FFeEt4GUVw"
999260142288953344,2018-05-23 12:05:57,BREAKING: Comcast says it is in the advanced stages of preparing all-cash bid for Fox assets https://t.co/qzDA61KjmD
999014903980621825,2018-05-22 19:51:28,BREAKING: SpaceX executes its 10th launch of the year https://t.co/WSXb5sWG1S https://t.co/qg7aD2awnO
998992415116660736,2018-05-22 18:22:06,"NFL owners unanimously approve the purchase of the Carolina Panthers to hedge fund billionaire David Tepper.

https://t.co/jn8limUSe7"
998963471021740032,2018-05-22 16:27:05,Trump says there's a substantial chance summit with North Korea's Kim will not work out for June https://t.co/SmxxjngtxP
998961736198901760,2018-05-22 16:20:12,President Trump says there is no deal with China on ZTE https://t.co/0r94K1geak
998948957505179648,2018-05-22 15:29:25,"AutoZone shares are on pace for their worst day in 3 months and $AZO is the worst performer on the S&amp;P 500, falling https://t.co/ps2pxdesxk"
998925646179979264,2018-05-22 13:56:47,"Media wars latest: 

—21st Century Fox set to announce date shortly for shareholder vote on Disney deal, sources sa https://t.co/FdaThxwsof"
998919371383820288,2018-05-22 13:31:51,"Stocks open higher after China says that cuts to tariffs on autos are coming
https://t.co/lHHzshASZV https://t.co/4Yx2oGXT6E"
998908175784054784,2018-05-22 12:47:22,Lowe's shares climb nearly 2% after announcement that it is hiring the JC Penney CEO Marvin Ellison https://t.co/SU4J9ASrs0
998907279863877633,2018-05-22 12:43:48,BREAKING: JC Penney shares drop more than 6% after Lowe's announces that it has hired the retail giant's CEO https://t.co/aedYLVvDOR
998905928295559169,2018-05-22 12:38:26,BREAKING: Lowe's names JC Penney CEO Marvin Ellison as its new CEO https://t.co/IFtMYKKxQq
998767397438976000,2018-05-22 03:27:58,"BREAKING: US and China agree on broad outline to resolve ZTE issue, which would include removing the US sales ban t https://t.co/HiMmNKF2gz"
998667659054080001,2018-05-21 20:51:38,Justice Department asks for expanded probe of how FBI investigated Trump campaign. White House says. https://t.co/UHhJgCVrBi
998655166223175680,2018-05-21 20:02:00,Dow closes about 300 points higher as US-China trade war is placed 'on hold' https://t.co/6mvaGIq9lK https://t.co/ODghGVvDM5
998605550505152512,2018-05-21 16:44:51,Dell's VMWare tracking stock DVMT spikes to session high after Carl Icahn reveals on @HalftimeReport that he bought https://t.co/cIW6P1gQl0
998600425883557889,2018-05-21 16:24:29,Tesla shares pare gains after automaker falls short of Consumer Report recommendation https://t.co/9nl2y8ktZe https://t.co/0UoxokpHiS
998588457156038657,2018-05-21 15:36:55,"Market Check: S&amp;P 500 and Nasdaq pare gains, dip to session lows https://t.co/6mvaGIq9lK https://t.co/nH440R1kVC"
998576327635750912,2018-05-21 14:48:43,"Market Check: Dow rises more than 365 points as US-China trade war is placed 'on hold'

https://t.co/6mvaGIq9lK https://t.co/vmAXDmmJl1"
998557060785635328,2018-05-21 13:32:10,Dow surges 230+ points as US-China trade war is placed 'on hold' https://t.co/6mvaGIq9lK https://t.co/eEUEhuy7dT
998553831612051456,2018-05-21 13:19:20,Secretary of State Mike Pompeo: US demands major changes in Iran following Trump's withdrawal from nuclear deal https://t.co/EFVawVt97Q
998543651096670208,2018-05-21 12:38:53,"Moments ago: Treasury Secretary Mnuchin tells @SquawkCNBC that this is a trade ""dispute"" that the U.S. is in with C https://t.co/MIffJczMTm"
998538398498541569,2018-05-21 12:18:00,Treasury Sec. Mnuchin to @SquawkCNBC: We've made 'very meaningful progress' with China on trade issues https://t.co/0QUaQ1SAfV
998259146364456963,2018-05-20 17:48:21,"GE nears deal to merge transportation unit with Wabtec, sources tell Reuters https://t.co/nKM5b8eNCo"
997894429858934785,2018-05-19 17:39:06,"JUST IN: In joint statement with the US, China says it will “significantly increase purchases of United States good https://t.co/ywb6YCFJKv"
997582522635649025,2018-05-18 20:59:42,"Campbell Soup COO Luca Mignini emerges as a likely candidate to replace CEO Denise Morrison, who resigned today - s https://t.co/BdyvOqfrkp"
997568950165757953,2018-05-18 20:05:46,"S&amp;P 500 and Nasdaq close lower as US-China trade tensions remain 

https://t.co/mcSQcDrbYb https://t.co/iFqbjyANMh"
997545756667138048,2018-05-18 18:33:36,"Goldman Sachs CEO Lloyd Blankfein is likely to step down in December, The New York Times' @katekelly reports. 

Ful https://t.co/NVtGiG0kmw"
997536449682604033,2018-05-18 17:56:37,"After Campbell Soup cites tariffs as an impact on their future profitability, Commerce Secretary Wilbur Ross tells https://t.co/rlBH0TgMde"
997535065256202240,2018-05-18 17:51:07,"BREAKING: Plane departing Cuba's Jose Marti Airport crashes shortly after take off, with more than 100 on board - s https://t.co/4i0iZvqMlg"
997512493344968707,2018-05-18 16:21:25,NEW: Dell has started talking to holders of its VMWare tracking stock to gauge interest in a merger with VMWare; De https://t.co/Oayxf67JWM
997509550747127808,2018-05-18 16:09:44,House fails to pass farm bill amid Republican rebellion over immigration https://t.co/x2yXsN1pUB
997505227371794432,2018-05-18 15:52:33,President Trump says he will nominate Robert Wilkie to become permanent Secretary of Veterans Affairs https://t.co/2lJ7DBWB42
997505100276011008,2018-05-18 15:52:03,"BREAKING: President Trump expresses ""sadness and heartbreak"" as federal and local authorities respond to Santa Fe, https://t.co/NQKY8MB6NN"
997500518300762112,2018-05-18 15:33:50,"BREAKING: Nine dead after Santa Fe, Texas school shooting, sources tell @NBCNews. https://t.co/bA1c1Y1ekZ"
997496216261922816,2018-05-18 15:16:45,"BREAKING: Multiple casualties reported after school shooting in Santa Fe, Texas; authorities say it is no longer an https://t.co/J9irPMJt5V"
997490505834487808,2018-05-18 14:54:03,"NXP Semiconductors spikes more than 3.5% after Dow Jones quotes a Beijing official as saying: ""The Qualcomm/NXP dea https://t.co/aFDXwXw0lJ"
997469930600706053,2018-05-18 13:32:18,Stocks open lower as US-China trade talks carry on https://t.co/dYF7ZS7WjJ https://t.co/qkPIEePdrl
997465347774210048,2018-05-18 13:14:05,Campbell Soup shares down more than 9.5% in pre-market after CEO Denise Morrison abruptly steps down from the compa https://t.co/0VXgoQHyWe
997243459579899904,2018-05-17 22:32:23,BREAKING: CBS says its board is declaring a dividend that would dilute the Redstone family’s control of the company https://t.co/TPN0Mkgs5Q
997210957830123521,2018-05-17 20:23:14,JUST IN: AmTrust Financial Services surges nearly 7% after Carl Icahn tweets that he has sent the company's board a https://t.co/41FiPIqyGK
997206490619539457,2018-05-17 20:05:29,"BREAKING: United Airlines CFO Levy to leave, airline starts search for replacement  https://t.co/KW9elS0oga"
997199690667122688,2018-05-17 19:38:27,JUST IN: Senate confirms Gina Haspel as President Trump's CIA director https://t.co/QPmNerYLs5
997177139173691392,2018-05-17 18:08:51,Stocks dip to session lows after President Trump says he doubts that China trade negotiations will be successful https://t.co/bpHNVeuamj
997175022262382592,2018-05-17 18:00:26,"BREAKING: President Trump says he doubts that trade talks with China will be successful 

https://t.co/vccLO1oIe9"
997149264596885509,2018-05-17 16:18:05,"Hawaii's Kilauea volcano has erupted from summit, USGS says 

https://t.co/qTxKX7B9nS"
997148678363238401,2018-05-17 16:15:45,"Shares of other media and broadcast companies such as Comcast, Walt Disney, Time Warner, and Discovery near session https://t.co/G7KbL7d5ux"
997144910347292673,2018-05-17 16:00:47,JUST IN: CBS Corporation and its special committee issues statement after loss in court against controlling shareho https://t.co/psnNcuyA4G
997141027591946241,2018-05-17 15:45:21,BREAKING: Judge rules in favor of the Redstone family &amp; National Amusements in battle with CBS Corp.; $CBS shares p https://t.co/1QsUVen78I
997108614438572032,2018-05-17 13:36:33,Wells Fargo shares open down more than 1.4% after Dow Jones reports that the Office of the Comptroller of the Curre https://t.co/t7kS07z0mU
997107808222015488,2018-05-17 13:33:21,"Stocks open lower as rates rise, Cisco shares drop https://t.co/564PIzX650 https://t.co/EG8Gjs9Q68"
997107320936128512,2018-05-17 13:31:25,"JUST IN: BJ’s Wholesale Club Holdings files for IPO; company seeks listing on NYSE under $BJ, lists BofAML, Deutsch https://t.co/lVpliqXsd0"
997106137471311872,2018-05-17 13:26:43,"JUST IN: Wells Fargo employees altered customer documents in its business banking division, which the Office of the https://t.co/H84d7oZX5i"
997092403902328833,2018-05-17 12:32:08,"US weekly jobless claims total 222,000, vs 215,000 expected https://t.co/GAqt6jNkiJ"
997069859304427520,2018-05-17 11:02:33,"Walmart earnings: $1.14 per share, vs $1.12 expected https://t.co/EjzxJkW9J7"
996848288065310720,2018-05-16 20:22:07,BREAKING: Ford to resume production of popular F-Series pickup https://t.co/yxqjKuKY3b
996844780855406592,2018-05-16 20:08:10,"Cisco shares sharply drop more than 4% after reporting Q3 earnings that beat estimates 
https://t.co/LeQcxBMJuM https://t.co/rnnS4AJu3S"
996843002860638209,2018-05-16 20:01:06,BREAKING: Judge grants temporary restraining order against Shari Redstone &amp; National Amusements until he delivers a https://t.co/lYs5GNG7Rc
996815120717238272,2018-05-16 18:10:19,"LATEST: Controlling shareholder Natl. Amusements amends CBS' bylaws, preventing CBS from diluting the Redstone fami https://t.co/4bC5tcIjEq"
996810909547925504,2018-05-16 17:53:35,BREAKING: CBS controlling shareholder National Amusements amends CBS' bylaws to require that any dividend be approv https://t.co/JBgGIktmgK
996803828178735104,2018-05-16 17:25:27,Trump's financial disclosure report released https://t.co/IbJ3vaKraq
996798931987304448,2018-05-16 17:05:59,NEW: The Berkshire Hathaway/Amazon/JPMorgan Chase health care joint venture is struggling to find a CEO - sources https://t.co/Bs2qv012mI
996791145492549632,2018-05-16 16:35:03,"JUST IN: Russell 2000 index hits all-time intraday high, its first since January 24 https://t.co/RBkGh6yUHA https://t.co/RNVCnOIcz9"
996785414022279168,2018-05-16 16:12:16,"JUST IN: President Trump says ""we'll have to see"" if summit with North Korea's Kim is still on; he will still insis https://t.co/9gfzSo4kjn"
996784442181148672,2018-05-16 16:08:25,Market Check: Stocks pop to the highs of the day https://t.co/RBkGh6yUHA https://t.co/7luN598fK8
996770197464866816,2018-05-16 15:11:48,"JUST IN: EU Parliament says Facebook CEO Zuckerberg has agreed to testify on personal data in Brussels.

https://t.co/jn8limUSe7"
996768669874229248,2018-05-16 15:05:44,"JUST IN: 21st Century Fox says Lachlan Murdoch will be chairman &amp; CEO of ""New Fox"" after company sells majority of https://t.co/sMSbj2mzm7"
996746529015820289,2018-05-16 13:37:45,"Stocks little changed in early trading amid concern of rising rates, Macy’s shares jump https://t.co/RBkGh6yUHA https://t.co/szC8ggAxgu"
996742033497821185,2018-05-16 13:19:54,Trump says actions on China's ZTE relate to 'the larger trade deal' https://t.co/RqvRCn2ivX
996741133064638464,2018-05-16 13:16:19,"US industrial production rose 0.7% in April, vs 0.6% increase expected https://t.co/UFEPRlCQXf"
996739547840106496,2018-05-16 13:10:01,"JUST IN:  GOP-led Senate committee releases 2,556-page report on Trump Tower meeting https://t.co/9D7k6dXBgk"
996729739544092672,2018-05-16 12:31:02,"US housing starts total 1.287 million in April, vs 1.310 million starts expected https://t.co/UjkPyB1KW3"
996725791839973376,2018-05-16 12:15:21,Hedge fund Tiger sends letter to GameStop urging retailer to adopt a turnaround plan https://t.co/jpyHyVUT2F
996581200310558720,2018-05-16 02:40:48,BREAKING: North Korea says it will need to reconsider negotiations with the U.S. if the Trump adminstration insists https://t.co/zSLOGb236V
996500183902015488,2018-05-15 21:18:52,US intelligence reports: Russia's new hypersonic weapon will likely be ready for war by 2020  https://t.co/gpgJZEwhiL
996467055804198913,2018-05-15 19:07:14,North Korea reportedly cancels scheduled meeting with South Korea because of US military exercises https://t.co/sgrN1LD0jd
996453841162899456,2018-05-15 18:14:43,BREAKING: House expected to vote on Senate bill rolling back some bank rules next week - sources (via @kaylatausche) https://t.co/IjGr2qbEZS
996390062760787968,2018-05-15 14:01:17,Homebuilder sentiment rises in May thanks to strong demand and tight housing supply https://t.co/YWaaOuTrf3
996386418267127808,2018-05-15 13:46:48,JUST IN: Jay-Z arrives at SEC office for deposition. https://t.co/JqvFL0XOpX
996383023473025024,2018-05-15 13:33:19,"US stocks fall after Home Depot sales miss, interest rates advance https://t.co/90onKXOOKB https://t.co/wWCFy74cvb"
996382670027358208,2018-05-15 13:31:55,"US 10-year Treasury yield jumps to highest level since 2011 above 3.05%
https://t.co/mFwyXRTPrJ https://t.co/Xi1cD74o92"
996367461917356032,2018-05-15 12:31:29,"US retail sales rose 0.3% in April, matching expectations https://t.co/FzzLmu9hFp"
996118613852647424,2018-05-14 20:02:39,Dow posts 8-day winning streak as US-China trade concerns abate https://t.co/u6gYt7GY62 https://t.co/rB5NOCmeYl
996109362941845505,2018-05-14 19:25:53,Viacom shares move towards high of the day after sources say that it had reached deal with CBS on share ratio for m https://t.co/HNDQ81yBIS
996108499963858944,2018-05-14 19:22:27,"NEW: CBS &amp; Viacom had agreed on share ratio for merger deal before lawsuit, sources say  
https://t.co/Cw5vlX1hZl"
996106937724030976,2018-05-14 19:16:15,"JUST IN: First Lady Melania Trump had successful procedure for ""benign kidney condition"" at Walter Reed today, rema https://t.co/NdQ3oXSUb9"
996092553199046656,2018-05-14 18:19:05,Market Check: Stocks trading to lows of the day https://t.co/u6gYt7GY62 https://t.co/XpieR21aeD
996064001846071299,2018-05-14 16:25:38,"JUST IN: National Amusements, controlling shareholder of CBS and Viacom, responds to lawsuit from CBS— ""“National A https://t.co/hig0AzrbeG"
996032919478075393,2018-05-14 14:22:08,"NEW: Goldman Sachs securities division chiefs to leave the firm - Dow Jones

https://t.co/Dm9v87JY9T"
996032786455724032,2018-05-14 14:21:36,"JUST IN: Tesla to undergo management reorganization as CEO Elon Musk aims to flatten structure - Dow Jones, citing https://t.co/5MU5CrJLr2"
996029270924382208,2018-05-14 14:07:38,"BREAKING: US Supreme Court rules for New Jersey in state's fight to legalize sports betting; $CZR, $MGM jumping fol https://t.co/wKUWbXjrCI"
996026699098869761,2018-05-14 13:57:25,"Cybersecurity giant Symantec rebounds 10% in early trading after plummeting more than 30% on Friday, its worst day https://t.co/GJPGSqDP5o"
996025486147977221,2018-05-14 13:52:35,"Viacom slides more than 5.7% after CBS sues both firm's controlling shareholder, National Amusements. https://t.co/2IkpOFzRxq"
996025089698287617,2018-05-14 13:51:01,"MORE: CBS sues its controlling shareholder National Amusements, alleging breach of fiduciary duty, as it explores a https://t.co/BhZPZaZB6r"
996021605884145664,2018-05-14 13:37:10,Dow rises 100 points as US-China trade concerns abate https://t.co/u6gYt7GY62 https://t.co/TNB0ipGQgA
996021310106062848,2018-05-14 13:36:00,"BREAKING: CBS files suit against Natl. Amusements, the controlling shareholder of CBS and Viacom, alleging breach o https://t.co/VmGnUA0KlB"
996016557850615808,2018-05-14 13:17:07,Sears Holdings shares jump more than 12.5% in pre-market trading after announcing it is starting the formal process https://t.co/bcEDBXAiWb
996015807372120064,2018-05-14 13:14:08,"BREAKING: Sears Holdings forms special committee to explore sale of ""its Kenmore brand and related assets, the Sear https://t.co/g95ej38yaD"
995781179352780801,2018-05-13 21:41:48,"BREAKING: Xerox terminates merger deal with Fuji, announces settlement with investors Carl Icahn and Darwin Deason, https://t.co/xWapeYGz4a"
995049642323775489,2018-05-11 21:14:56,"BREAKING: Ford will resume production of popular F-series pickup truck on May 18 -Reuters, citing source https://t.co/Z06w5NPxmx"
995037516368621570,2018-05-11 20:26:45,"BREAKING: SpaceX lands its enhanced Falcon 9 rocket, which is intended to be reused 100 times https://t.co/Z5FR01WOvP"
995035028232065024,2018-05-11 20:16:52,"BREAKING: SpaceX launches its enhanced Falcon 9 rocket, which is intended to be reused 100 times https://t.co/aXVZPZVgKu"
995031483982209024,2018-05-11 20:02:47,Dow posts 7-day winning streak and biggest weekly gain since March https://t.co/CMGOAQUngH https://t.co/SPqcUC3s3v
995015176909926401,2018-05-11 18:57:59,Shares of call center firm Convergys soar as much as 10% after Dow Jones reports that the company is in talks with https://t.co/NGOgXk0Dlk
995006190651432963,2018-05-11 18:22:16,Health care stocks whipsaw as Trump unveils plan to lower prescription drug prices https://t.co/nA4i0QlT8g https://t.co/wTNWD1BkrF
995004641011228679,2018-05-11 18:16:07,"CVS Health, Express Scripts, Cardinal Health, McKesson shares fall to session lows as President Trump delivers drug https://t.co/vISkr1FsA5"
994958974335234051,2018-05-11 15:14:39,"Exclusive: $WYNN's largest shareholder, Elaine Wynn, fires back at the company's chairman, accusing him of sharing https://t.co/ISJGHbtyyH"
994942225292328960,2018-05-11 14:08:06,Shares of cyber security giant Symantec are currently on pace for their worst day since the tech bubble in June 200 https://t.co/yOdQIPmqfo
994936131308400640,2018-05-11 13:43:53,"Stocks mixed in early trading but poised to post strong gains for the week
https://t.co/CMGOAQUngH https://t.co/4N6taB8tIW"
994931525341863936,2018-05-11 13:25:35,"READ: AT&amp;T CEO tells staff that the company made a ""big mistake"" hiring Trump's personal lawyer Michael Cohen - mem https://t.co/5uBavxPUwq"
994930492985298945,2018-05-11 13:21:29,BREAKING: AT&amp;T CEO also tells staff in new memo that he takes responsibility for the failure in its vetting process https://t.co/gx5i0EBiVk
994930076021075968,2018-05-11 13:19:49,"BREAKING: AT&amp;T CEO Randall Stephenson tells staff in new memo that hiring Michael Cohen was ""big mistake,"" but comp https://t.co/aSFUYkBsxh"
994928245438021633,2018-05-11 13:12:33,"JUST IN: GameStop says its CEO, Michael K. Mauler, has resigned for ""personal reasons, effective immediately"" and a https://t.co/TQkXXvwTJg"
994917929706840064,2018-05-11 12:31:33,"US import prices rose 0.3% in April, vs 0.5% increase expected https://t.co/arIVMCvr4H"
994729981329793025,2018-05-11 00:04:43,NEW: Trump to propose Medicare drug plans share some manufacturer rebates with patients https://t.co/8CTgyP9jDp
994682709854375937,2018-05-10 20:56:52,NEW: Amazon is building a 'health &amp; wellness’ team within Alexa as it aims to upend health care https://t.co/IeQQsd636u
994675105954435072,2018-05-10 20:26:40,"Exclusive: JPMorgan Chase revamps stock trading business, naming Chris Berthe head of global cash execution and Den https://t.co/cUS87BkEm3"
